,date,open,high,low,close,volume,log_open,log_high,log_low,log_close
38,2012-01-12 12:00:00,7.223333333333334,7.223333333333334,7.223333333333334,7.223333333333334,9.982923786666666,1.9769389115704563,1.9769389115704563,1.9769389115704563,1.9769389115704563
39,2012-01-12 16:00:00,6.79,6.79,6.79,6.79,1.0157483,1.9143042362186309,1.9143042362186309,1.9143042362186309,1.9143042362186309
40,2012-01-13 00:00:00,6.8,6.8,6.8,6.8,1.0,1.916922612182061,1.916922612182061,1.916922612182061,1.916922612182061
41,2012-01-13 04:00:00,6.7,6.7,6.7,6.7,1.0,1.9021075263969203,1.9021075263969203,1.9021075263969203,1.9021075263969203
42,2012-01-13 12:00:00,6.987692307692308,7.014615384615384,6.918461538461538,6.956153846153847,1.6160128115384613,1.9436783597605138,1.9474314493120086,1.933816405864597,1.9391235498251318
43,2012-01-13 16:00:00,6.87,6.8875,6.87,6.8875,1.327331745,1.9271342464820271,1.9296965616755697,1.9271342464820271,1.9296965616755697
44,2012-01-13 20:00:00,7.1375,7.1375,7.1375,7.1375,1.79291554125,1.964734905206395,1.964734905206395,1.964734905206395,1.964734905206395
45,2012-01-14 00:00:00,6.514285714285714,6.514285714285714,6.5,6.5,1.9428571428571428,1.8739832443488467,1.8739832443488467,1.8717683605579947,1.8717683605579947
46,2012-01-14 20:00:00,6.3,6.3,6.3,6.3,1.059,1.8405496333974871,1.8405496333974871,1.8405496333974871,1.8405496333974871
47,2012-01-15 08:00:00,7.15,7.15,7.15,7.15,3.33986014,1.967112356705916,1.967112356705916,1.967112356705916,1.967112356705916
48,2012-01-16 16:00:00,6.714285714285714,6.714285714285714,6.714285714285714,6.714285714285714,1.8070422528571428,1.9020038589060309,1.9020038589060309,1.9020038589060309,1.9020038589060309
49,2012-01-17 12:00:00,6.633333333333333,6.633333333333333,6.633333333333333,6.633333333333333,1.3333333333333333,1.8917085884687987,1.8917085884687987,1.8917085884687987,1.8917085884687987
50,2012-01-17 16:00:00,6.9,6.9,6.9,6.9,7.24637681,1.9315214116032138,1.9315214116032138,1.9315214116032138,1.9315214116032138
51,2012-01-17 20:00:00,6.0473684210526315,6.0473684210526315,6.031578947368421,6.031578947368421,2.5789473684210527,1.7994499170243703,1.7994499170243703,1.7968820136470318,1.7968820136470318
52,2012-01-18 00:00:00,5.9935294117647056,6.01,5.9935294117647056,6.01,6.09593212,1.7906794851105245,1.7933537424091572,1.7906794851105245,1.7933537424091572
53,2012-01-18 04:00:00,6.06,6.06,6.02,6.02,1.2886435299999999,1.8016880152499977,1.8016880152499977,1.7950872593207297,1.7950872593207297
54,2012-01-18 08:00:00,6.5,6.5,6.5,6.5,2.0055096173333333,1.8718021769015913,1.8718021769015913,1.8718021769015913,1.8718021769015913
55,2012-01-18 12:00:00,6.366666666666667,6.366666666666667,6.366666666666667,6.366666666666667,5.807874396666667,1.8478712408344597,1.8478712408344597,1.8478712408344597,1.8478712408344597
56,2012-01-19 04:00:00,5.52,5.52,5.52,5.52,2.0,1.7083778602890038,1.7083778602890038,1.7083778602890038,1.7083778602890038
57,2012-01-19 08:00:00,6.460000000000001,6.460000000000001,6.460000000000001,6.460000000000001,20.564474466666667,1.863926774149441,1.863926774149441,1.863926774149441,1.863926774149441
58,2012-01-19 12:00:00,6.09,6.09,6.09,6.09,29.76844088,1.8066480817218058,1.8066480817218058,1.8066480817218058,1.8066480817218058
59,2012-01-19 16:00:00,6.264,6.264,6.264,6.264,13.000824038,1.8331327619572797,1.8331327619572797,1.8331327619572797,1.8331327619572797
60,2012-01-19 20:00:00,6.07,6.07,6.07,6.07,11.504817,1.803358605071407,1.803358605071407,1.803358605071407,1.803358605071407
61,2012-01-20 00:00:00,6.260000000000001,6.260000000000001,6.260000000000001,6.260000000000001,25.581672493333333,1.8341699559037676,1.8341699559037676,1.8341699559037676,1.8341699559037676
62,2012-01-20 08:00:00,6.9,6.9,6.9,6.9,1.0388866,1.9315214116032138,1.9315214116032138,1.9315214116032138,1.9315214116032138
63,2012-01-20 12:00:00,6.792857142857143,6.792857142857143,6.792857142857143,6.792857142857143,13.281506625714286,1.9156091997116158,1.9156091997116158,1.9156091997116158,1.9156091997116158
64,2012-01-20 16:00:00,6.95,6.95,6.95,6.95,0.908282825,1.9387416595767009,1.9387416595767009,1.9387416595767009,1.9387416595767009
65,2012-01-21 20:00:00,6.386,6.386,6.386,6.386,16.282770482,1.8536680629358746,1.8536680629358746,1.8536680629358746,1.8536680629358746
66,2012-01-22 08:00:00,6.62,6.62,6.62,6.62,9.20360273,1.8894239545404392,1.8894239545404392,1.8894239545404392,1.8894239545404392
67,2012-01-22 12:00:00,6.28,6.28,6.28,6.28,0.16,1.8373699804801074,1.8373699804801074,1.8373699804801074,1.8373699804801074
68,2012-01-22 16:00:00,6.316666666666666,6.316666666666666,6.316666666666666,6.316666666666666,17.616741613333335,1.841573255347866,1.841573255347866,1.841573255347866,1.841573255347866
69,2012-01-22 20:00:00,6.79,6.79,6.79,6.79,0.65,1.915450941570605,1.915450941570605,1.915450941570605,1.915450941570605
70,2012-01-23 08:00:00,6.45,6.45,6.45,6.45,0.36817307499999996,1.8640500836336087,1.8640500836336087,1.8640500836336087,1.8640500836336087
71,2012-01-23 12:00:00,6.0,6.0,6.0,6.0,0.35,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055
72,2012-01-23 16:00:00,6.4433333333333325,6.4433333333333325,6.4433333333333325,6.4433333333333325,10.426031437777777,1.8629797457401471,1.8629797457401471,1.8629797457401471,1.8629797457401471
73,2012-01-24 00:00:00,6.52,6.52,6.52,6.52,0.70705521,1.8748743759385615,1.8748743759385615,1.8748743759385615,1.8748743759385615
74,2012-01-24 08:00:00,6.388333333333333,6.388333333333333,6.388333333333333,6.388333333333333,6.405640458333333,1.8540001716766827,1.8540001716766827,1.8540001716766827,1.8540001716766827
75,2012-01-24 12:00:00,6.55,6.55,6.55,6.55,3.0437772499999998,1.8794650496471605,1.8794650496471605,1.8794650496471605,1.8794650496471605
76,2012-01-24 16:00:00,6.5525,6.5525,6.5525,6.5525,4.64675147,1.8798461475033303,1.8798461475033303,1.8798461475033303,1.8798461475033303
77,2012-01-25 08:00:00,6.26,6.26,6.26,6.26,30.0,1.8341801851120072,1.8341801851120072,1.8341801851120072,1.8341801851120072
78,2012-01-25 12:00:00,6.845999999999999,6.845999999999999,6.845999999999999,6.845999999999999,1.16732564,1.9236638577830611,1.9236638577830611,1.9236638577830611,1.9236638577830611
79,2012-01-25 16:00:00,6.039130434782609,6.039130434782609,6.035217391304348,6.035217391304348,1.6978260869565216,1.7982327790079466,1.7982327790079466,1.7975854480299576,1.7975854480299576
80,2012-01-25 20:00:00,6.31,6.31,6.31,6.31,0.2,1.8421356765531218,1.8421356765531218,1.8421356765531218,1.8421356765531218
81,2012-01-26 12:00:00,6.27,6.27,6.27,6.27,1.4871783390909092,1.8357763546448291,1.8357763546448291,1.8357763546448291,1.8357763546448291
82,2012-01-26 20:00:00,6.0825,6.1225000000000005,6.0825,6.1225000000000005,3.1400272124999997,1.8052561404015448,1.8116873632111539,1.8052561404015448,1.8116873632111539
83,2012-01-27 00:00:00,5.11,5.11,5.11,5.11,0.52228303,1.6121653899032864,1.6121653899032864,1.6121653899032864,1.6121653899032864
84,2012-01-27 12:00:00,5.687826086956521,5.687826086956521,5.687826086956521,5.687826086956521,3.434487033478261,1.7375654210416764,1.7375654210416764,1.7375654210416764,1.7375654210416764
85,2012-01-27 16:00:00,5.863333333333333,5.863333333333333,5.863333333333333,5.863333333333333,4.173314003333334,1.768710174727824,1.768710174727824,1.768710174727824,1.768710174727824
86,2012-01-28 04:00:00,4.91,4.91,4.91,4.91,0.25,1.5912739418064292,1.5912739418064292,1.5912739418064292,1.5912739418064292
87,2012-01-29 04:00:00,5.8933333333333335,5.8933333333333335,5.8933333333333335,5.8933333333333335,0.6182821433333333,1.7738214487462216,1.7738214487462216,1.7738214487462216,1.7738214487462216
88,2012-01-29 20:00:00,5.3,5.3,5.3,5.3,2.6,1.6677068205580763,1.6677068205580763,1.6677068205580763,1.6677068205580763
89,2012-01-30 00:00:00,5.5,5.5,5.5,5.5,5.0,1.7047480922384253,1.7047480922384253,1.7047480922384253,1.7047480922384253
90,2012-01-30 12:00:00,5.3,5.3,5.3,5.3,2.4,1.6677068205580763,1.6677068205580763,1.6677068205580763,1.6677068205580763
91,2012-01-30 16:00:00,5.58,5.58,5.58,5.58,2.476,1.7191887763932194,1.7191887763932194,1.7191887763932194,1.7191887763932194
92,2012-01-30 20:00:00,5.58,5.58,5.58,5.58,0.19,1.7191887763932194,1.7191887763932194,1.7191887763932194,1.7191887763932194
93,2012-01-31 04:00:00,5.7,5.7,5.7,5.7,2.0,1.7404661748405046,1.7404661748405046,1.7404661748405046,1.7404661748405046
94,2012-01-31 08:00:00,5.58,5.58,5.58,5.58,0.6402141578571429,1.7191887763932194,1.7191887763932194,1.7191887763932194,1.7191887763932194
95,2012-01-31 12:00:00,5.85,5.85,5.85,5.85,7.18034188,1.766441661243765,1.766441661243765,1.766441661243765,1.766441661243765
96,2012-01-31 16:00:00,5.904285714285714,5.948571428571428,5.828571428571428,5.948571428571428,10.007379022857142,1.7752166652642878,1.782524133338624,1.762222864809672,1.782524133338624
97,2012-01-31 20:00:00,5.033333333333333,5.033333333333333,5.033333333333333,5.033333333333333,2.055,1.598155785506157,1.598155785506157,1.598155785506157,1.598155785506157
98,2012-02-01 12:00:00,5.76,5.76,5.755,5.755,3.6937228699999998,1.7501396138308007,1.7501396138308007,1.749234636208181,1.749234636208181
99,2012-02-01 20:00:00,5.745,5.8,5.745,5.8,0.77856009,1.7477181685651717,1.7573446409238704,1.7477181685651717,1.7573446409238704
100,2012-02-02 00:00:00,5.99,5.99,5.99,5.99,2.14,1.7900914121273581,1.7900914121273581,1.7900914121273581,1.7900914121273581
101,2012-02-02 04:00:00,5.89,5.89,5.89,5.89,0.2,1.7732559976634954,1.7732559976634954,1.7732559976634954,1.7732559976634954
102,2012-02-02 08:00:00,6.16,6.16,6.16,6.16,2.09004384,1.8180767775454285,1.8180767775454285,1.8180767775454285,1.8180767775454285
103,2012-02-02 12:00:00,6.175806451612903,6.1809677419354845,6.171935483870969,6.17741935483871,2.148309078387097,1.8206280536561767,1.8214589422683525,1.8200031899574598,1.8208864030977603
104,2012-02-02 16:00:00,6.21125,6.21125,6.21125,6.21125,5.960456477499999,1.8261771853255793,1.8261771853255793,1.8261771853255793,1.8261771853255793
105,2012-02-02 20:00:00,6.2,6.2,6.2,6.2,11.682835077272728,1.8245094223062663,1.8245094223062663,1.8245094223062663,1.8245094223062663
106,2012-02-03 00:00:00,6.267272727272727,6.267272727272727,6.242727272727273,6.242727272727273,2.147315510909091,1.8352243932030285,1.8352243932030285,1.8312487873297199,1.8312487873297199
107,2012-02-03 04:00:00,6.0,6.0,6.0,6.0,1.0,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055
108,2012-02-03 08:00:00,6.205,6.205,6.205,6.205,6.6207718675,1.8251702227990758,1.8251702227990758,1.8251702227990758,1.8251702227990758
109,2012-02-03 12:00:00,6.146,6.146,6.146,6.146,8.98344693,1.8156442762427634,1.8156442762427634,1.8156442762427634,1.8156442762427634
110,2012-02-03 16:00:00,6.1525,6.1525,6.1525,6.1525,8.091760015,1.816635094369978,1.816635094369978,1.816635094369978,1.816635094369978
111,2012-02-03 20:00:00,6.3,6.3,6.3,6.3,4.26,1.8405496333974871,1.8405496333974871,1.8405496333974871,1.8405496333974871
112,2012-02-04 00:00:00,6.359999999999999,6.359999999999999,6.359999999999999,6.359999999999999,1.666561155,1.850027141244336,1.850027141244336,1.850027141244336,1.850027141244336
113,2012-02-04 04:00:00,5.95,5.95,5.95,5.95,4.97,1.7833912195575385,1.7833912195575385,1.7833912195575385,1.7833912195575385
114,2012-02-04 08:00:00,6.0675,6.0725,6.0675,6.0725,13.346119654999999,1.8025139967289314,1.8032964699811633,1.8025139967289314,1.8032964699811633
115,2012-02-04 12:00:00,6.09857142857143,6.09857142857143,6.09857142857143,6.09857142857143,0.2496275942857143,1.8072500629030752,1.8072500629030752,1.8072500629030752,1.8072500629030752
116,2012-02-04 20:00:00,5.94,5.94,5.94,5.94,2.1,1.7817091333745536,1.7817091333745536,1.7817091333745536,1.7817091333745536
117,2012-02-05 00:00:00,5.918888888888889,5.918888888888889,5.917777777777777,5.917777777777777,1.9174444444444445,1.778147333273815,1.778147333273815,1.7779594868873805,1.7779594868873805
118,2012-02-05 04:00:00,5.9,5.9,5.9,5.9,2.6699308100000003,1.7749523509116738,1.7749523509116738,1.7749523509116738,1.7749523509116738
119,2012-02-05 08:00:00,5.86,5.86,5.86,5.86,5.00156919,1.7681263063275101,1.7681263063275101,1.7681263063275101,1.7681263063275101
120,2012-02-05 12:00:00,5.8525,5.8525,5.8525,5.8525,2.914618645,1.7668357975598852,1.7668357975598852,1.7668357975598852,1.7668357975598852
121,2012-02-05 16:00:00,5.7,5.7,5.7,5.7,0.70410477,1.7404661748405046,1.7404661748405046,1.7404661748405046,1.7404661748405046
122,2012-02-05 20:00:00,5.783333333333334,5.783333333333334,5.783333333333334,5.783333333333334,0.52791328,1.7539950924335443,1.7539950924335443,1.7539950924335443,1.7539950924335443
123,2012-02-06 00:00:00,5.6,5.6,5.6,5.6,0.30000000000000004,1.7227665977411033,1.7227665977411033,1.7227665977411033,1.7227665977411033
124,2012-02-06 08:00:00,5.404999999999999,5.404999999999999,5.404999999999999,5.404999999999999,0.405,1.6866732267531894,1.6866732267531894,1.6866732267531894,1.6866732267531894
125,2012-02-06 12:00:00,5.2,5.2,5.2,5.2,6.111869165,1.6486586255873816,1.6486586255873816,1.6486586255873816,1.6486586255873816
126,2012-02-06 16:00:00,5.9,5.9,5.9,5.9,5.5723,1.7749523509116738,1.7749523509116738,1.7749523509116738,1.7749523509116738
127,2012-02-07 00:00:00,5.6,5.6,5.6,5.6,2.5,1.7227665977411033,1.7227665977411033,1.7227665977411033,1.7227665977411033
128,2012-02-07 08:00:00,5.5,5.5,5.5,5.5,2.65,1.7047480922384253,1.7047480922384253,1.7047480922384253,1.7047480922384253
129,2012-02-07 12:00:00,5.764,5.764,5.764,5.764,12.676566447999999,1.7513598450145504,1.7513598450145504,1.7513598450145504,1.7513598450145504
130,2012-02-07 16:00:00,5.652857142857143,5.652857142857143,5.652857142857143,5.652857142857143,11.105987621428572,1.7318221789714188,1.7318221789714188,1.7318221789714188,1.7318221789714188
131,2012-02-07 20:00:00,5.69,5.69,5.69,5.69,18.98067337,1.7387102481382397,1.7387102481382397,1.7387102481382397,1.7387102481382397
132,2012-02-08 12:00:00,5.79,5.79,5.79,5.79,9.490336684999999,1.7561322915849038,1.7561322915849038,1.7561322915849038,1.7561322915849038
133,2012-02-08 16:00:00,5.66,5.66,5.66,5.66,20.0,1.7334238922150917,1.7334238922150917,1.7334238922150917,1.7334238922150917
134,2012-02-08 20:00:00,5.736666666666667,5.739999999999999,5.736666666666667,5.739999999999999,14.863782246666666,1.746744289773109,1.7473316614375751,1.746744289773109,1.7473316614375751
135,2012-02-09 08:00:00,5.6025,5.6025,5.6025,5.6025,8.408694995000001,1.7228674868329379,1.7228674868329379,1.7228674868329379,1.7228674868329379
136,2012-02-09 12:00:00,5.8133333333333335,5.8133333333333335,5.8133333333333335,5.8133333333333335,3.12779454,1.7600584808401718,1.7600584808401718,1.7600584808401718,1.7600584808401718
137,2012-02-09 16:00:00,5.87,5.87,5.87,5.87,14.59,1.7698546338400052,1.7698546338400052,1.7698546338400052,1.7698546338400052
138,2012-02-09 20:00:00,5.875,5.875,5.875,5.875,4.332504191666667,1.770705215822342,1.770705215822342,1.770705215822342,1.770705215822342
139,2012-02-10 04:00:00,5.88,5.88,5.88,5.88,2.99,1.7715567619105355,1.7715567619105355,1.7715567619105355,1.7715567619105355
140,2012-02-10 08:00:00,5.868571428571428,5.868571428571428,5.868571428571428,5.868571428571428,7.867739602857143,1.769599784145084,1.769599784145084,1.769599784145084,1.769599784145084
141,2012-02-10 12:00:00,5.88,5.88,5.88,5.88,11.059812925000001,1.7715567619105355,1.7715567619105355,1.7715567619105355,1.7715567619105355
142,2012-02-10 16:00:00,5.88,5.88,5.88,5.88,5.510544217692308,1.7715567619105355,1.7715567619105355,1.7715567619105355,1.7715567619105355
143,2012-02-11 08:00:00,5.605,5.605,5.605,5.605,0.9397439,1.723483557953172,1.723483557953172,1.723483557953172,1.723483557953172
144,2012-02-12 12:00:00,5.78,5.78,5.78,5.78,34.0,1.7544036826842861,1.7544036826842861,1.7544036826842861,1.7544036826842861
145,2012-02-12 16:00:00,5.55,5.55,5.55,5.55,0.6,1.713797927758343,1.713797927758343,1.713797927758343,1.713797927758343
146,2012-02-12 20:00:00,5.609999999999999,5.609999999999999,5.609999999999999,5.609999999999999,15.1217162,1.724493522749002,1.724493522749002,1.724493522749002,1.724493522749002
147,2012-02-13 04:00:00,5.515000000000001,5.515000000000001,5.515000000000001,5.515000000000001,1.125,1.7074679538863344,1.7074679538863344,1.7074679538863344,1.7074679538863344
148,2012-02-13 08:00:00,5.69,5.69,5.69,5.69,6.946666666666666,1.7387102481382397,1.7387102481382397,1.7387102481382397,1.7387102481382397
149,2012-02-13 12:00:00,5.736666666666667,5.736666666666667,5.736666666666667,5.736666666666667,21.036614096666668,1.7468769720875186,1.7468769720875186,1.7468769720875186,1.7468769720875186
150,2012-02-13 16:00:00,5.79,5.79,5.79,5.79,11.33459673,1.7561322915849038,1.7561322915849038,1.7561322915849038,1.7561322915849038
151,2012-02-14 00:00:00,5.2,5.2,5.2,5.2,2.4299999999999997,1.6486586255873816,1.6486586255873816,1.6486586255873816,1.6486586255873816
152,2012-02-14 04:00:00,5.184,5.184,5.144,5.144,3.2119999999999997,1.6455027174451344,1.6455027174451344,1.6377347507818818,1.6377347507818818
153,2012-02-14 08:00:00,5.3975,5.3975,5.3825,5.3825,13.1392053975,1.6852230140259254,1.6852230140259254,1.682234930644965,1.682234930644965
154,2012-02-14 12:00:00,5.325333333333333,5.325333333333333,5.325333333333333,5.325333333333333,2.5345439686666666,1.668905002701539,1.668905002701539,1.668905002701539,1.668905002701539
155,2012-02-14 16:00:00,4.82,4.825,4.82,4.825,2.057188501666667,1.572472529368162,1.5734981736305584,1.572472529368162,1.5734981736305584
156,2012-02-14 20:00:00,4.89,4.89,4.89,4.89,4.50682215,1.5871923034867808,1.5871923034867808,1.5871923034867808,1.5871923034867808
157,2012-02-15 12:00:00,4.946923076923077,4.946923076923077,4.946923076923077,4.946923076923077,3.835974489230769,1.5986924347844615,1.5986924347844615,1.5986924347844615,1.5986924347844615
158,2012-02-15 16:00:00,4.941666666666667,4.941666666666667,4.941666666666667,4.941666666666667,2.9869161650000002,1.5973049347401054,1.5973049347401054,1.5973049347401054,1.5973049347401054
159,2012-02-16 00:00:00,4.385555555555555,4.385555555555555,4.368888888888889,4.368888888888889,2.8744444444444444,1.4780360023209629,1.4780360023209629,1.474254482515059,1.474254482515059
160,2012-02-16 04:00:00,4.7,4.7,4.7,4.7,0.24,1.547562508716013,1.547562508716013,1.547562508716013,1.547562508716013
161,2012-02-16 08:00:00,4.61,4.61,4.59,4.59,4.8289452299999995,1.528227857008557,1.528227857008557,1.523860982326658,1.523860982326658
162,2012-02-16 12:00:00,4.623333333333333,4.623333333333333,4.623333333333333,4.623333333333333,1.8221839066666667,1.5311029188495937,1.5311029188495937,1.5311029188495937,1.5311029188495937
163,2012-02-16 16:00:00,4.666428571428571,4.666428571428571,4.660000000000001,4.660000000000001,3.467846437857143,1.5396756313795517,1.5396756313795517,1.538287991828144,1.538287991828144
164,2012-02-16 20:00:00,4.74,4.74,4.74,4.74,5.5,1.5559570139217003,1.5559570139217003,1.5559570139217003,1.5559570139217003
165,2012-02-17 00:00:00,4.62,4.623333333333333,4.62,4.623333333333333,6.359999999999999,1.5302514450416496,1.5309644577912325,1.5302514450416496,1.5309644577912325
166,2012-02-17 04:00:00,4.756666666666667,4.756666666666667,4.756666666666667,4.756666666666667,1.9966666666666668,1.5595348942789313,1.5595348942789313,1.5595348942789313,1.5595348942789313
167,2012-02-17 08:00:00,4.736666666666667,4.736666666666667,4.716666666666667,4.716666666666667,1.5070146133333333,1.555261155843375,1.555261155843375,1.5509874174078189,1.5509874174078189
168,2012-02-17 12:00:00,4.671666666666667,4.675833333333333,4.661666666666666,4.6658333333333335,11.3723989975,1.541389832002121,1.5422624403243956,1.5391967229756733,1.540069331297948
169,2012-02-17 16:00:00,4.6850000000000005,4.6850000000000005,4.6850000000000005,4.6850000000000005,10.075923185,1.5442556235449718,1.5442556235449718,1.5442556235449718,1.5442556235449718
170,2012-02-17 20:00:00,4.695,4.695,4.695,4.695,1.74635593,1.5464839356391349,1.5464839356391349,1.5464839356391349,1.5464839356391349
171,2012-02-18 00:00:00,4.48,4.48,4.474444444444445,4.474444444444445,7.222857233333333,1.4995072379671246,1.4995072379671246,1.4982657601228884,1.4982657601228884
172,2012-02-18 04:00:00,4.45,4.45,4.45,4.45,70.07301238,1.4929040961781488,1.4929040961781488,1.4929040961781488,1.4929040961781488
173,2012-02-18 08:00:00,4.488333333333333,4.488333333333333,4.488333333333333,4.488333333333333,11.725616631666666,1.5011910213567754,1.5011910213567754,1.5011910213567754,1.5011910213567754
174,2012-02-18 12:00:00,4.32,4.32,4.3100000000000005,4.3100000000000005,2.9338041,1.4631451774390425,1.4631451774390425,1.460792650507965,1.460792650507965
175,2012-02-18 16:00:00,4.2275,4.2275,4.2275,4.2275,7.32220106,1.4413398207497814,1.4413398207497814,1.4413398207497814,1.4413398207497814
176,2012-02-18 20:00:00,4.23,4.23,4.23,4.23,5.0,1.4422019930581866,1.4422019930581866,1.4422019930581866,1.4422019930581866
